M20002661169|20170717|733|5131780.26
2017071710173724459371|2017071711100210921438497150|3009|0.06|S|2017-07-17 10:18:00||hzfh150001|hzfh357|
2017071710173804059380|2017071711100210921438497151|3009|0.20|S|2017-07-17 10:18:00||hzfh150001|hzfh1822|
2017071710180165659389|2017071711100210921438497152|3009|130.55|S|2017-07-17 10:19:00||hzfh150001|hzfh243|
2017071710202536659434|2017071711100210921438497165|3009|60.83|S|2017-07-17 10:21:00||hzfh150001|hzfh137|
2017071710202847159446|2017071711100210921438497166|3009|40.55|S|2017-07-17 10:21:00||hzfh150001|hzfh1732|
2017071710202908159449|2017071711100210921438497167|3009|50.44|S|2017-07-17 10:21:00||hzfh150001|hzfh79|
2017071710212896159479|2017071711100210921438497177|3009|4.16|S|2017-07-17 10:22:00||hzfh150001|hzfh313|
2017071710212947459485|2017071711100210921438497178|3009|99.50|S|2017-07-17 10:22:00||hzfh150001|hzfh483|
2017071710213000959491|2017071711100210921438497179|3009|0.64|S|2017-07-17 10:22:00||hzfh150001|hzfh530|
2017071710213083759500|2017071711100210921438497181|3009|12.50|S|2017-07-17 10:22:00||hzfh150001|hzfh357|
2017071710213197259512|2017071711100210921438497182|3009|1.04|S|2017-07-17 10:22:00||hzfh150001|hzfh1754|
2017071710240515559518|2017071711100210921438497205|3009|0.06|S|2017-07-17 10:25:00||hzfh150001|hzfh2761|
2017071710240565759521|2017071711100210921438497206|3009|0.06|S|2017-07-17 10:25:00||hzfh150001|hzfh133|
2017071710240620359527|2017071711100210921438497207|3009|0.06|S|2017-07-17 10:25:00||hzfh150001|hzfh836|
2017071710240677159533|2017071711100210921438497208|3009|0.06|S|2017-07-17 10:25:00||hzfh150001|hzfh825|
2017071710240701159536|2017071711100210921438497209|3009|0.06|S|2017-07-17 10:25:00||hzfh150001|hzfh812|
2017071710240743959539|2017071711100210921438497210|3009|0.06|S|2017-07-17 10:25:00||hzfh150001|hzfh357|
2017071710251551909558|2017071711100210921438497221|3001|20000.00|S|2017-07-17 14:39:04|hzfh150215|hzfh150371|hzfh689|
2017071710262690559566|2017071711100210921438497225|3009|50.00|S|2017-07-17 10:27:00||hzfh150001|hzfh537|
2017071710271054859625|2017071711100210921438497229|3009|25.00|S|2017-07-17 10:28:00||hzfh150001|hzfh14|
2017071710271071959628|2017071711100210921438497230|3009|25.00|S|2017-07-17 10:28:00||hzfh150001|hzfh14|
2017071710271246959646|2017071711100210921438497231|3009|129.16|S|2017-07-17 10:28:00||hzfh150001|hzfh79|
2017071710283891159667|2017071711100210921438497247|3009|20.68|S|2017-07-17 10:29:00||hzfh150001|hzfh114|
2017071710283966259676|2017071711100210921438497248|3009|13.54|S|2017-07-17 10:29:00||hzfh150001|hzfh3657|
2017071710292230359717|2017071711100210921438497257|3009|0.06|S|2017-07-17 10:30:00||hzfh150001|hzfh3354|
2017071710292310959726|2017071711100210921438497260|3009|71.75|S|2017-07-17 10:30:00||hzfh150001|hzfh320|
2017071710300887259756|2017071711100210921438497264|3009|3.47|S|2017-07-17 10:31:00||hzfh150001|hzfh7|
2017071710300985759765|2017071711100210921438497265|3009|3.47|S|2017-07-17 10:31:00||hzfh150001|hzfh320|
2017071710301025359768|2017071711100210921438497266|3009|26.80|S|2017-07-17 10:31:00||hzfh150001|hzfh7|
2017071710301126959777|2017071711100210921438497267|3009|17.08|S|2017-07-17 10:31:00||hzfh150001|hzfh39|
2017071710301173259780|2017071711100210921438497268|3009|68.88|S|2017-07-17 10:31:00||hzfh150001|hzfh58|
2017071710301209159783|2017071711100210921438497269|3009|416.66|S|2017-07-17 10:31:00||hzfh150001|hzfh58|
2017071710301287559789|2017071711100210921438497270|3009|6.75|S|2017-07-17 10:31:00||hzfh150001|hzfh320|
2017071710314339859794|2017071711100210921438497296|3009|0.06|S|2017-07-17 10:31:44||hzfh150001|hzfh812|
2017071710314449359809|2017071711100210921438497297|3009|2.08|S|2017-07-17 10:32:00||hzfh150001|hzfh219|
2017071710314534159818|2017071711100210921438497298|3009|0.06|S|2017-07-17 10:32:00||hzfh150001|hzfh345|
2017071710321557559827|2017071711100210921438497306|3009|0.16|S|2017-07-17 10:33:00||hzfh150001|hzfh2762|
2017071710441303409832|2017071711100210921438497419|3001|10000.00|S|2017-07-17 12:24:00|hzfh150219|hzfh150009|hzfh1473|
2017071710443804959837|2017071711100210921438497423|3009|0.06|S|2017-07-17 10:45:00||hzfh150001|hzfh3036|
2017071710443887859846|2017071711100210921438497424|3009|0.06|S|2017-07-17 10:45:00||hzfh150001|hzfh812|
2017071710443914659849|2017071711100210921438497425|3009|0.62|S|2017-07-17 10:45:00||hzfh150001|hzfh320|
2017071710443967459855|2017071711100210921438497426|3009|0.06|S|2017-07-17 10:45:00||hzfh150001|hzfh812|
2017071710454465259897|2017071711100210921438497430|3009|20.62|S|2017-07-17 10:46:00||hzfh150001|hzfh357|
2017071710454502759903|2017071711100210921438497431|3009|773.09|S|2017-07-17 10:46:00||hzfh150001|hzfh383|
2017071710454623059915|2017071711100210921438497432|3009|101.25|S|2017-07-17 10:46:00||hzfh150001|hzfh137|
2017071710454772859930|2017071711100210921438497433|3009|250.00|S|2017-07-17 10:46:00||hzfh150001|hzfh320|
2017071710465200359954|2017071711100210921438497441|3009|0.06|S|2017-07-17 10:47:00||hzfh150001|hzfh320|
2017071710465219959957|2017071711100210921438497442|3009|0.06|S|2017-07-17 10:47:00||hzfh150001|hzfh320|
2017071710465298059966|2017071711100210921438497443|3009|14.92|S|2017-07-17 10:47:00||hzfh150001|hzfh2847|
2017071710465391159975|2017071711100210921438497444|3009|149.50|S|2017-07-17 10:47:00||hzfh150001|hzfh2847|
2017071710465421859978|2017071711100210921438497445|3009|114.37|S|2017-07-17 10:47:00||hzfh150001|hzfh313|
2017071710465480759984|2017071711100210921438497446|3009|15.00|S|2017-07-17 10:47:00||hzfh150001|hzfh325|
2017071710465612059999|2017071711100210921438497447|3009|565.04|S|2017-07-17 10:47:00||hzfh150001|hzfh422|
2017071710474497159014|2017071711100210921438497457|3009|3.75|S|2017-07-17 10:48:00||hzfh150001|hzfh91|
2017071710474543459020|2017071711100210921438497458|3009|0.06|S|2017-07-17 10:48:00||hzfh150001|hzfh114|
2017071710474654359032|2017071711100210921438497459|3009|25.00|S|2017-07-17 10:48:00||hzfh150001|hzfh316|
2017071710474685659035|2017071711100210921438497460|3009|50.00|S|2017-07-17 10:48:00||hzfh150001|hzfh1701|
2017071710474710659038|2017071711100210921438497461|3009|5.00|S|2017-07-17 10:48:00||hzfh150001|hzfh581|
2017071710474763759044|2017071711100210921438497462|3009|29.85|S|2017-07-17 10:48:00||hzfh150001|hzfh91|
2017071710474917159062|2017071711100210921438497463|3009|570.93|S|2017-07-17 10:48:00||hzfh150001|hzfh313|
2017071710483522359085|2017071711100210921438497515|3009|65.10|S|2017-07-17 10:49:00||hzfh150001|hzfh12|
2017071710483552159088|2017071711100210921438497516|3009|52.50|S|2017-07-17 10:49:00||hzfh150001|hzfh14|
2017071710483702959103|2017071711100210921438497518|3009|7.87|S|2017-07-17 10:49:00||hzfh150001|hzfh81|
2017071710493836459153|2017071711100210921438497525|3009|13.68|S|2017-07-17 10:50:00||hzfh150001|hzfh974|
2017071710493860559156|2017071711100210921438497526|3009|8.20|S|2017-07-17 10:50:00||hzfh150001|hzfh839|
2017071710493966559168|2017071711100210921438497527|3009|3.43|S|2017-07-17 10:50:00||hzfh150001|hzfh813|
2017071710493994059171|2017071711100210921438497528|3009|6.87|S|2017-07-17 10:49:40||hzfh150001|hzfh313|
2017071710510406759186|2017071711100210921438497550|3009|0.06|S|2017-07-17 10:52:00||hzfh150001|hzfh814|
2017071710510433059189|2017071711100210921438497551|3009|2.91|S|2017-07-17 10:52:00||hzfh150001|hzfh2230|
2017071710510459559192|2017071711100210921438497552|3009|0.06|S|2017-07-17 10:52:00||hzfh150001|hzfh825|
2017071710510581159204|2017071711100210921438497553|3009|0.70|S|2017-07-17 10:52:00||hzfh150001|hzfh320|
2017071710510808259228|2017071711100210921438497554|3009|50.00|S|2017-07-17 10:52:00||hzfh150001|hzfh747|
2017071710510887959237|2017071711100210921438497555|3009|5.00|S|2017-07-17 10:52:00||hzfh150001|hzfh115|
2017071710510919559240|2017071711100210921438497556|3009|4.91|S|2017-07-17 10:52:00||hzfh150001|hzfh836|
2017071710510950459243|2017071711100210921438497557|3009|49.75|S|2017-07-17 10:51:10||hzfh150001|hzfh2343|
2017071710510980159246|2017071711100210921438497558|3009|5.00|S|2017-07-17 10:52:00||hzfh150001|hzfh90|
2017071710521395459263|2017071711100210921438497568|3009|2.64|S|2017-07-17 10:53:00||hzfh150001|hzfh115|
2017071710521678659290|2017071711100210921438497571|3009|0.06|S|2017-07-17 10:53:00||hzfh150001|hzfh825|
2017071710531241159298|2017071711100210921438497585|3009|13.68|S|2017-07-17 10:54:00||hzfh150001|hzfh800|
2017071710531317659307|2017071711100210921438497586|3009|13.68|S|2017-07-17 10:54:00||hzfh150001|hzfh2227|
2017071710531402559316|2017071711100210921438497587|3009|6.87|S|2017-07-17 10:54:00||hzfh150001|hzfh114|
2017071710531481759325|2017071711100210921438497588|3009|8.20|S|2017-07-17 10:54:00||hzfh150001|hzfh137|
2017071710531507159328|2017071711100210921438497589|3009|4.10|S|2017-07-17 10:54:00||hzfh150001|hzfh137|
2017071710543917159358|2017071711100210921438497594|3009|1.95|S|2017-07-17 10:55:00||hzfh150001|hzfh320|
2017071710544046859372|2017071711100210921438497596|3009|500.00|S|2017-07-17 10:55:00||hzfh150001|hzfh357|
2017071710565309059397|2017071711100210921438497610|3009|87.72|S|2017-07-17 10:57:00||hzfh150001|hzfh964|
2017071710565349759403|2017071711100210921438497611|3009|275.00|S|2017-07-17 10:57:00||hzfh150001|hzfh422|
2017071710565551259424|2017071711100210921438497613|3009|14.92|S|2017-07-17 10:57:00||hzfh150001|hzfh423|
2017071710575510159457|2017071711100210921438497623|3009|5.00|S|2017-07-17 10:58:00||hzfh150001|hzfh432|
2017071710575945859502|2017071711100210921438497626|3009|0.06|S|2017-07-17 10:58:00||hzfh150001|hzfh357|
2017071710575977159505|2017071711100210921438497627|3009|0.06|S|2017-07-17 10:59:00||hzfh150001|hzfh357|
2017071710585837959511|2017071711100210921438497637|3009|0.06|S|2017-07-17 10:59:00||hzfh150001|hzfh357|
2017071710585967059526|2017071711100210921438497638|3009|2.06|S|2017-07-17 10:59:00||hzfh150001|hzfh320|
2017071710590027659532|2017071711100210921438497639|3009|30.00|S|2017-07-17 11:00:00||hzfh150001|hzfh964|
2017071710590195659547|2017071711100210921438497641|3009|13.19|S|2017-07-17 11:00:00||hzfh150001|hzfh137|
2017071710590259859553|2017071711100210921438497642|3009|26.38|S|2017-07-17 11:00:00||hzfh150001|hzfh137|
2017071710590347659562|2017071711100210921438497643|3009|263.88|S|2017-07-17 11:00:00||hzfh150001|hzfh93|
2017071710590431959571|2017071711100210921438497644|3009|10.55|S|2017-07-17 11:00:00||hzfh150001|hzfh357|
2017071710590457059574|2017071711100210921438497645|3009|7.91|S|2017-07-17 11:00:00||hzfh150001|hzfh320|
2017071710590483359577|2017071711100210921438497646|3009|250.00|S|2017-07-17 11:00:00||hzfh150001|hzfh357|
2017071711000916459593|2017071711100210921438497658|3009|0.06|S|2017-07-17 11:01:00||hzfh150001|hzfh357|
2017071711001059859608|2017071711100210921438497659|3009|0.20|S|2017-07-17 11:01:00||hzfh150001|hzfh357|
2017071711001137759617|2017071711100210921438497660|3009|0.06|S|2017-07-17 11:00:12||hzfh150001|hzfh357|
2017071711030722259649|2017071711100210921438497689|3009|3.93|S|2017-07-17 11:04:00||hzfh150001|hzfh357|
2017071711030806159658|2017071711100210921438497690|3009|0.06|S|2017-07-17 11:04:00||hzfh150001|hzfh357|
2017071711030886159667|2017071711100210921438497691|3009|3.12|S|2017-07-17 11:04:00||hzfh150001|hzfh115|
2017071711030970659676|2017071711100210921438497692|3009|6.25|S|2017-07-17 11:04:00||hzfh150001|hzfh320|
2017071711031060959685|2017071711100210921438497693|3009|0.08|S|2017-07-17 11:04:00||hzfh150001|hzfh135|
2017071711031163959697|2017071711100210921438497694|3009|0.06|S|2017-07-17 11:04:00||hzfh150001|hzfh249|
2017071711044255059709|2017071711100210921438497710|3009|0.06|S|2017-07-17 11:05:00||hzfh150001|hzfh357|
2017071711044334159718|2017071711100210921438497711|3009|8.20|S|2017-07-17 11:05:00||hzfh150001|hzfh1990|
2017071711263552809754|2017071711100210921438497896|3001|10000.00|S|2017-07-17 14:39:04|hzfh150215|hzfh150009|hzfh689|
hzfh150102t1500261995609|2017071711100210921438497897|3009|50.00|S|2017-07-17 11:26:40|hzfh150215|hzfh150001|hzfh150009|
2017071712130429109769|2017071711100210921438498359|3001|6000.00|S|2017-07-17 14:39:04|hzfh150215|hzfh4078|hzfh689|
2017071712231102558772|2017071711100210921438498423|3008|120.00|S|2017-07-17 12:24:00|hzfh150218|hzfh689|hzfh689|
2017071713244258109808|2017071711100210921438498745|3001|1100.00|S|2017-07-17 14:39:04|hzfh150215|hzfh606|hzfh689|
2017071714381625358824|2017071711100210921438499993|3008|16500.00|S|2017-07-17 14:39:06|hzfh150221|hzfh1503|hzfh1503|
2017071714381986058827|2017071711100210921438500002|3008|5500.00|S|2017-07-17 14:39:06|hzfh150215|hzfh689|hzfh689|
2017071717323798258909|2017071711100210921438518718|3008|13750.00|S|2017-07-17 17:34:00|hzfh150223|hzfh1503|hzfh1503|
2017071718143087109941|2017071711100210921438540719|3001|2000.00|S|2017-07-17 18:15:00|hzfh150211|hzfh1107||
2017071718343009809949|2017071711100210921438551133|3001|5.00|S|2017-07-17 18:41:00|hzfh150228|hzfh938|hzfh196|
2017071718361092409954|2017071711100210921438552157|3001|5.00|S|2017-07-17 18:41:00|hzfh150228|hzfh685|hzfh196|
hzfh154237t1500287770992|2017071711100210921438552158|3009|1.00|S|2017-07-17 18:36:23|hzfh150228|hzfh150001|hzfh685|
2017071706523720409788|2017071711100210921638528683|3001|3000.00|S|2017-07-17 14:39:04|hzfh150215|hzfh3583|hzfh689|
2017071710023897259827|2017071711100210921638530596|3009|3.05|S|2017-07-17 10:03:00||hzfh150001|hzfh812|
2017071710024003759839|2017071711100210921638530598|3009|3.66|S|2017-07-17 10:03:00||hzfh150001|hzfh457|
2017071710024041059842|2017071711100210921638530599|3009|36.60|S|2017-07-17 10:03:00||hzfh150001|hzfh88|
2017071710053402259862|2017071711100210921638530648|3009|76.25|S|2017-07-17 10:06:00||hzfh150001|hzfh315|
2017071710053483059871|2017071711100210921638530649|3009|20.33|S|2017-07-17 10:05:36||hzfh150001|hzfh313|
2017071710053961559919|2017071711100210921638530650|3009|0.06|S|2017-07-17 10:06:00||hzfh150001|hzfh432|
2017071710075362559943|2017071711100210921638530686|3009|0.06|S|2017-07-17 10:08:00||hzfh150001|hzfh150102|
2017071710075465659946|2017071711100210921638530687|3009|0.06|S|2017-07-17 10:08:00||hzfh150001|hzfh345|
2017071710075613659952|2017071711100210921638530688|3009|0.06|S|2017-07-17 10:08:00||hzfh150001|hzfh813|
2017071710080394959973|2017071711100210921638530690|3009|0.06|S|2017-07-17 10:09:00||hzfh150001|hzfh325|
2017071710081254659003|2017071711100210921638530691|3009|17.33|S|2017-07-17 10:09:00||hzfh150001|hzfh320|
2017071710081282959006|2017071711100210921638530692|3009|101.68|S|2017-07-17 10:09:00||hzfh150001|hzfh137|
2017071710081399559018|2017071711100210921638530693|3009|254.86|S|2017-07-17 10:09:00||hzfh150001|hzfh3594|
2017071710081476459021|2017071711100210921638530695|3009|509.21|S|2017-07-17 10:09:00||hzfh150001|hzfh81|
2017071710081607959024|2017071711100210921638530696|3009|0.87|S|2017-07-17 10:08:19||hzfh150001|hzfh137|
2017071710081700159027|2017071711100210921638530697|3009|63.82|S|2017-07-17 10:09:00||hzfh150001|hzfh2230|
2017071710081799259030|2017071711100210921638530698|3009|25.49|S|2017-07-17 10:09:00||hzfh150001|hzfh81|
2017071710081905159033|2017071711100210921638530699|3009|12.71|S|2017-07-17 10:09:00||hzfh150001|hzfh1754|
2017071710082458059057|2017071711100210921638530701|3009|4.19|S|2017-07-17 10:09:00||hzfh150001|hzfh114|
2017071710082582559069|2017071711100210921638530702|3009|25.49|S|2017-07-17 10:09:00||hzfh150001|hzfh114|
2017071710094047559072|2017071711100210921638530715|3009|4.47|S|2017-07-17 10:10:00||hzfh150001|hzfh320|
2017071710094071359075|2017071711100210921638530716|3009|38.32|S|2017-07-17 10:10:00||hzfh150001|hzfh3672|
2017071710094260459087|2017071711100210921638530717|3009|25.42|S|2017-07-17 10:10:00||hzfh150001|hzfh3452|
2017071710094300759090|2017071711100210921638530718|3009|3.81|S|2017-07-17 10:10:00||hzfh150001|hzfh1732|
2017071710094330459093|2017071711100210921638530719|3009|2.08|S|2017-07-17 10:10:00||hzfh150001|hzfh814|
2017071710094357159096|2017071711100210921638530720|3009|0.20|S|2017-07-17 10:10:00||hzfh150001|hzfh94|
2017071710094391659099|2017071711100210921638530721|3009|0.06|S|2017-07-17 10:10:00||hzfh150001|hzfh345|
2017071710104767059137|2017071711100210921638530726|3009|7.68|S|2017-07-17 10:10:49||hzfh150001|hzfh115|
2017071710104891759143|2017071711100210921638530727|3009|94.93|S|2017-07-17 10:10:49||hzfh150001|hzfh320|
2017071710104926559146|2017071711100210921638530728|3009|190.62|S|2017-07-17 10:11:00||hzfh150001|hzfh320|
2017071710104979759149|2017071711100210921638530730|3009|15.25|S|2017-07-17 10:11:00||hzfh150001|hzfh249|
2017071710105264059170|2017071711100210921638530733|3009|7.58|S|2017-07-17 10:11:00||hzfh150001|hzfh974|
2017071710105373159176|2017071711100210921638530734|3009|12.70|S|2017-07-17 10:11:00||hzfh150001|hzfh357|
2017071710123805859189|2017071711100210921638530754|3009|25.41|S|2017-07-17 10:13:00||hzfh150001|hzfh81|
2017071710124010059210|2017071711100210921638530757|3009|0.06|S|2017-07-17 10:13:00||hzfh150001|hzfh432|
2017071710124074959216|2017071711100210921638530758|3009|0.06|S|2017-07-17 10:13:00||hzfh150001|hzfh423|
2017071710124185759228|2017071711100210921638530760|3009|0.06|S|2017-07-17 10:13:00||hzfh150001|hzfh825|
2017071710132779659240|2017071711100210921638530771|3009|0.06|S|2017-07-17 10:14:00||hzfh150001|hzfh320|
2017071710140317759261|2017071711100210921638530779|3009|30.34|S|2017-07-17 10:15:00||hzfh150001|hzfh320|
2017071710145876259288|2017071711100210921638530790|3009|559.09|S|2017-07-17 10:15:00||hzfh150001|hzfh1844|
2017071710145905959291|2017071711100210921638530791|3009|50.68|S|2017-07-17 10:15:00||hzfh150001|hzfh1844|
2017071710145929559294|2017071711100210921638530792|3009|101.41|S|2017-07-17 10:15:00||hzfh150001|hzfh1844|
2017071710152535759306|2017071711100210921638530794|3009|6.52|S|2017-07-17 10:16:00||hzfh150001|hzfh114|
2017071710155405059327|2017071711100210921638530846|3009|65.27|S|2017-07-17 10:16:00||hzfh150001|hzfh868|
2017071710161640859333|2017071711100210921638530848|3009|7.83|S|2017-07-17 10:17:00||hzfh150001|hzfh970|
2017071710173569759356|2017071711100210921638530857|3009|10.44|S|2017-07-17 10:18:00||hzfh150001|hzfh1732|
2017071710173773059377|2017071711100210921638530858|3009|0.06|S|2017-07-17 10:18:00||hzfh150001|hzfh812|
2017071710190511259398|2017071711100210921638530870|3009|0.06|S|2017-07-17 10:20:00||hzfh150001|hzfh3328|
2017071710190595359401|2017071711100210921638530871|3009|0.06|S|2017-07-17 10:20:00||hzfh150001|hzfh457|
2017071710190667259404|2017071711100210921638530872|3009|0.06|S|2017-07-17 10:20:00||hzfh150001|hzfh423|
2017071710191134759422|2017071711100210921638530873|3009|0.06|S|2017-07-17 10:20:00||hzfh150001|hzfh3590|
2017071710191165659425|2017071711100210921638530874|3009|0.06|S|2017-07-17 10:20:00||hzfh150001|hzfh316|
2017071710202445959428|2017071711100210921638530880|3009|131.87|S|2017-07-17 10:21:00||hzfh150001|hzfh357|
2017071710202478559431|2017071711100210921638530883|3009|527.77|S|2017-07-17 10:21:00||hzfh150001|hzfh243|
2017071710203186859461|2017071711100210921638530888|3009|152.08|S|2017-07-17 10:21:00||hzfh150001|hzfh79|
2017071710203259859464|2017071711100210921638530889|3009|4.16|S|2017-07-17 10:21:00||hzfh150001|hzfh114|
2017071710213167759509|2017071711100210921638530896|3009|0.06|S|2017-07-17 10:22:00||hzfh150001|hzfh812|
2017071710262802659578|2017071711100210921638530949|3009|0.06|S|2017-07-17 10:26:28||hzfh150001|hzfh3354|
2017071710262903559587|2017071711100210921638530950|3009|0.10|S|2017-07-17 10:27:00||hzfh150001|hzfh2312|
2017071710263019959599|2017071711100210921638530951|3009|0.06|S|2017-07-17 10:27:00||hzfh150001|hzfh432|
2017071710271098559631|2017071711100210921638530957|3009|15.75|S|2017-07-17 10:28:00||hzfh150001|hzfh7|
2017071710271215659643|2017071711100210921638530958|3009|68.05|S|2017-07-17 10:28:00||hzfh150001|hzfh320|
2017071710271300259652|2017071711100210921638530959|3009|8.30|S|2017-07-17 10:28:00||hzfh150001|hzfh313|
2017071710283930459673|2017071711100210921638530971|3009|8.12|S|2017-07-17 10:29:00||hzfh150001|hzfh3657|
2017071710283997659681|2017071711100210921638530972|3009|27.08|S|2017-07-17 10:29:00||hzfh150001|hzfh137|
2017071710284306659706|2017071711100210921638530973|3009|97.31|S|2017-07-17 10:29:00||hzfh150001|hzfh313|
2017071710292253859720|2017071711100210921638530977|3009|0.06|S|2017-07-17 10:30:00||hzfh150001|hzfh320|
2017071710292338259729|2017071711100210921638530978|3009|25.45|S|2017-07-17 10:30:00||hzfh150001|hzfh800|
2017071710292485259744|2017071711100210921638530979|3009|1.04|S|2017-07-17 10:30:00||hzfh150001|hzfh2761|
2017071710300925659759|2017071711100210921638530986|3009|6.94|S|2017-07-17 10:31:00||hzfh150001|hzfh320|
2017071710301249759786|2017071711100210921638530988|3009|6.94|S|2017-07-17 10:31:00||hzfh150001|hzfh137|
2017071710314360159797|2017071711100210921638530997|3009|0.06|S|2017-07-17 10:32:00||hzfh150001|hzfh3354|
2017071710314425759806|2017071711100210921638530998|3009|1.04|S|2017-07-17 10:31:44||hzfh150001|hzfh357|
